일시,평균,평년,서울,부산,대구,광주,대전,year,month,day
2017-06-21,27800,33227,27000,28000,27000,27000,30000,2017,6,21
2017-06-22,27800,33267,27000,28000,27000,27000,30000,2017,6,22
2017-06-23,27800,33400,27000,28000,27000,27000,30000,2017,6,23
2017-06-26,29600,33223,30000,30000,30000,28000,30000,2017,6,26
2017-06-27,29600,33080,30000,30000,30000,28000,30000,2017,6,27
2017-06-28,29600,32807,30000,30000,30000,28000,30000,2017,6,28
2017-06-29,30000,32580,30000,30000,30000,30000,30000,2017,6,29
2017-06-30,30600,32347,32000,30000,30000,31000,30000,2017,6,30
2017-07-03,32000,32320,32000,31000,32000,33000,32000,2017,7,3
2017-07-04,33800,32383,34000,33000,35000,35000,32000,2017,7,4
2017-07-05,34000,32410,34000,33000,35000,35000,33000,2017,7,5
2017-07-06,33000,32480,34000,32000,33000,35000,31000,2017,7,6
2017-07-07,33500,32627,34000,32000,33000,38000,30500,2017,7,7
2017-07-10,33500,32833,34000,32000,33000,38000,30500,2017,7,10
2017-07-11,34000,32907,34000,32000,33000,38000,33000,2017,7,11
2017-07-12,33600,32940,34000,32000,33000,36000,33000,2017,7,12
2017-07-13,33600,32847,34000,32000,33000,36000,33000,2017,7,13
2017-07-14,33400,32600,34000,32000,33000,35000,33000,2017,7,14
2017-07-17,32600,31720,32000,32000,33000,33000,33000,2017,7,17
2017-07-18,32600,31447,32000,32000,33000,33000,33000,2017,7,18
2017-07-19,32600,31393,32000,32000,33000,33000,33000,2017,7,19
2017-07-20,32600,31360,32000,32000,33000,33000,33000,2017,7,20
2017-07-21,32400,31280,32000,32000,33000,32000,33000,2017,7,21
2017-07-24,33600,30963,34000,33000,33000,35000,33000,2017,7,24
2017-07-25,33400,31083,34000,33000,33000,34000,33000,2017,7,25
2017-07-26,34400,31110,36000,35000,34000,34000,33000,2017,7,26
2017-07-27,34400,31520,36000,35000,34000,34000,33000,2017,7,27
2017-07-28,34400,31813,36000,35000,34000,34000,33000,2017,7,28
2017-07-31,34200,32940,34000,35000,34000,35000,33000,2017,7,31
2017-08-01,34200,33257,34000,35000,34000,35000,33000,2017,8,1
2017-08-02,34200,33243,34000,35000,34000,35000,33000,2017,8,2
2017-08-03,34000,33137,34000,36000,34000,33000,33000,2017,8,3
2017-08-04,33200,33080,34000,35000,34000,30000,33000,2017,8,4
2017-08-07,33000,32093,36000,35000,33000,28000,33000,2017,8,7
2017-08-08,33000,31653,36000,35000,33000,28000,33000,2017,8,8
2017-08-09,34200,31533,38000,35000,33000,30000,35000,2017,8,9
2017-08-10,33800,31320,38000,35000,33000,28000,35000,2017,8,10
2017-08-11,34200,31113,38000,35000,33000,30000,35000,2017,8,11
2017-08-14,34000,30187,38000,35000,33000,29000,35000,2017,8,14
2017-08-16,34200,29997,38000,35000,33000,30000,35000,2017,8,16
2017-08-17,34200,29850,36000,35000,33000,32000,35000,2017,8,17
2017-08-18,35200,29610,36000,35000,35000,33000,37000,2017,8,18
2017-08-21,34400,28637,36000,35000,35000,30000,36000,2017,8,21
2017-08-22,34400,28477,36000,35000,35000,30000,36000,2017,8,22
2017-08-23,33800,28343,36000,35000,33000,29000,36000,2017,8,23
2017-08-24,34600,28273,36000,35000,35000,31000,36000,2017,8,24
2017-08-25,34600,28233,36000,35000,35000,31000,36000,2017,8,25
2017-08-28,32000,28133,34000,33000,30000,28000,35000,2017,8,28
2017-08-29,32200,27993,34000,33000,30000,30000,34000,2017,8,29
2017-08-30,31800,28047,34000,33000,30000,28000,34000,2017,8,30
2017-08-31,30600,27973,34000,33000,30000,27000,29000,2017,8,31
2017-09-01,30800,27813,34000,33000,30000,28000,29000,2017,9,1
2017-09-04,32000,27460,34000,33000,32000,30000,31000,2017,9,4
2017-09-05,32800,27357,34000,33000,32000,32000,33000,2017,9,5
2017-09-06,32400,27347,32000,33000,32000,32000,33000,2017,9,6
2017-09-07,32400,27283,32000,33000,32000,32000,33000,2017,9,7
2017-09-08,32400,27150,32000,33000,32000,32000,33000,2017,9,8
2017-09-11,31800,26627,32000,33000,32000,29000,33000,2017,9,11
2017-09-12,31600,26340,32000,32000,32000,29000,33000,2017,9,12
2017-09-13,31000,26093,30000,32000,32000,29000,32000,2017,9,13
2017-09-14,31600,25927,30000,32000,32000,30000,34000,2017,9,14
2017-09-15,29600,25813,30000,30000,30000,29000,29000,2017,9,15
2017-09-18,27800,25280,28000,29000,28000,25000,29000,2017,9,18
2017-09-19,28000,25147,28000,29000,28000,26000,29000,2017,9,19
2017-09-20,28200,25087,28000,29000,28000,27000,29000,2017,9,20
2017-09-21,27800,25000,28000,28000,28000,27000,28000,2017,9,21
2017-09-22,27000,24870,28000,27000,27000,25000,28000,2017,9,22
2017-09-25,26400,24657,28000,27000,27000,25000,25000,2017,9,25
2017-09-26,25600,24627,26000,26000,27000,25000,24000,2017,9,26
2017-09-27,24000,24557,26000,24000,25000,23000,22000,2017,9,27
2017-09-28,24000,24497,26000,24000,25000,23000,22000,2017,9,28
2017-09-29,24200,24447,26000,24000,25000,24000,22000,2017,9,29
2017-10-10,24800,23053,26000,24000,25000,25000,24000,2017,10,10
2017-10-11,24800,22870,26000,24000,25000,25000,24000,2017,10,11
2017-10-12,24800,22823,26000,24000,25000,25000,24000,2017,10,12
2017-10-13,24400,22740,26000,24000,24000,24000,24000,2017,10,13
2017-10-16,24200,22533,26000,24000,24000,23000,24000,2017,10,16
2017-10-17,24200,22507,26000,24000,24000,23000,24000,2017,10,17
2017-10-18,24200,22500,26000,24000,24000,23000,24000,2017,10,18
2017-10-19,24200,22500,26000,24000,24000,23000,24000,2017,10,19
2017-10-20,24600,22493,28000,24000,24000,23000,24000,2017,10,20
2017-10-23,24800,22360,28000,24000,24000,24000,24000,2017,10,23
2017-10-24,24800,22267,28000,24000,24000,24000,24000,2017,10,24
2017-10-25,24600,22203,28000,24000,24000,23000,24000,2017,10,25
2017-10-26,24600,22130,28000,24000,24000,23000,24000,2017,10,26
2017-10-27,24600,22047,28000,24000,24000,23000,24000,2017,10,27
2017-10-30,24600,21990,28000,24000,24000,23000,24000,2017,10,30
2017-10-31,24600,21893,28000,24000,24000,23000,24000,2017,10,31
2017-11-01,24600,21760,28000,24000,24000,23000,24000,2017,11,1
2017-11-02,24600,21653,28000,24000,24000,23000,24000,2017,11,2
2017-11-03,24600,21610,28000,24000,24000,23000,24000,2017,11,3
2017-11-06,25000,21700,28000,24000,25000,24000,24000,2017,11,6
2017-11-07,25000,21817,28000,24000,25000,24000,24000,2017,11,7
2017-11-08,25600,21897,28000,25000,25000,25000,25000,2017,11,8
2017-11-09,25600,21907,28000,25000,25000,25000,25000,2017,11,9
2017-11-10,25400,21863,28000,25000,25000,24000,25000,2017,11,10
2017-11-13,25100,21693,28000,25000,25000,23000,24500,2017,11,13
2017-11-14,25000,21663,28000,25000,25000,23000,24000,2017,11,14
2017-11-15,25000,21650,28000,25000,25000,23000,24000,2017,11,15
2017-11-16,24600,21613,28000,25000,24000,22000,24000,2017,11,16
2017-11-17,24400,21533,28000,25000,23000,22000,24000,2017,11,17
2017-11-20,24600,21360,28000,25000,23000,23000,24000,2017,11,20
2017-11-21,24400,21333,28000,25000,23000,22000,24000,2017,11,21
2017-11-22,24600,21317,28000,25000,23000,23000,24000,2017,11,22
2017-11-23,25000,21357,28000,25000,24000,24000,24000,2017,11,23
2017-11-24,25400,21413,28000,25000,24000,25000,25000,2017,11,24
2017-11-27,26600,21507,28000,26000,26000,26000,27000,2017,11,27
2017-11-28,27400,21523,28000,27000,27000,27000,28000,2017,11,28
2017-11-29,27400,21537,28000,27000,27000,27000,28000,2017,11,29
2017-11-30,27400,21573,28000,27000,27000,27000,28000,2017,11,30
2017-12-04,27600,21813,28000,27000,27000,27000,29000,2017,12,4
2017-12-05,27800,21920,28000,27000,27000,28000,29000,2017,12,5
2017-12-06,27600,22003,28000,27000,27000,27000,29000,2017,12,6
2017-12-07,27400,22017,28000,27000,27000,27000,28000,2017,12,7
2017-12-08,27600,22053,28000,27000,27000,28000,28000,2017,12,8
2017-12-11,28000,22200,30000,27000,27000,28000,28000,2017,12,11
2017-12-12,28000,22227,30000,27000,27000,28000,28000,2017,12,12
2017-12-13,28000,22207,30000,27000,27000,28000,28000,2017,12,13
2017-12-14,27800,22180,32000,27000,27000,26000,27000,2017,12,14
2017-12-15,27800,22133,32000,27000,27000,26000,27000,2017,12,15
2017-12-18,28200,22147,32000,27000,27000,28000,27000,2017,12,18
2017-12-19,28400,22160,32000,27000,27000,28000,28000,2017,12,19
2017-12-20,28600,22200,32000,27000,27000,29000,28000,2017,12,20
2017-12-21,28400,22200,32000,27000,27000,28000,28000,2017,12,21
2017-12-22,28400,22200,32000,27000,27000,28000,28000,2017,12,22
2017-12-26,28200,22173,32000,27000,27000,27000,28000,2017,12,26
2017-12-27,28200,22167,32000,27000,27000,27000,28000,2017,12,27
2017-12-28,29200,22167,32000,28000,30000,28000,28000,2017,12,28
2017-12-29,29000,22187,32000,28000,30000,27000,28000,2017,12,29
2018-01-02,29400,22400,32000,28000,30000,29000,28000,2018,1,2
2018-01-03,29400,22440,32000,28000,30000,29000,28000,2018,1,3
2018-01-04,30000,22533,32000,29000,30000,30000,29000,2018,1,4
2018-01-05,30200,22787,32000,29000,30000,30000,30000,2018,1,5
2018-01-08,31600,23640,32000,30000,32000,32000,32000,2018,1,8
2018-01-09,31400,23827,32000,30000,32000,31000,32000,2018,1,9
2018-01-10,31600,23920,32000,30000,32000,32000,32000,2018,1,10
2018-01-11,31400,24000,32000,30000,32000,31000,32000,2018,1,11
2018-01-12,31400,24080,32000,30000,32000,31000,32000,2018,1,12
2018-01-15,32800,23980,34000,32000,33000,32000,33000,2018,1,15
2018-01-16,32800,23980,34000,32000,33000,32000,33000,2018,1,16
2018-01-17,32200,23953,34000,31000,32000,31000,33000,2018,1,17
2018-01-18,31800,23920,34000,31000,32000,30000,32000,2018,1,18
2018-01-19,32200,23900,35000,31000,32000,31000,32000,2018,1,19
2018-01-22,33200,23813,35000,32000,33000,33000,33000,2018,1,22
2018-01-23,33000,23803,35000,32000,33000,32000,33000,2018,1,23
2018-01-24,33200,23823,35000,32000,33000,33000,33000,2018,1,24
2018-01-25,33200,23793,35000,32000,33000,33000,33000,2018,1,25
2018-01-26,33000,23880,35000,32000,33000,32000,33000,2018,1,26
2018-01-29,33000,24207,35000,32000,33000,32000,33000,2018,1,29
2018-01-30,33000,24267,35000,32000,33000,32000,33000,2018,1,30
2018-01-31,33400,24330,35000,32000,33000,33000,34000,2018,1,31
2018-02-01,33200,24470,35000,32000,33000,32000,34000,2018,2,1
2018-02-02,33200,24550,35000,32000,33000,32000,34000,2018,2,2
2018-02-05,34000,24733,35000,33000,34000,34000,34000,2018,2,5
2018-02-06,34000,24837,35000,33000,34000,34000,34000,2018,2,6
2018-02-07,34200,24900,35000,33000,34000,34000,35000,2018,2,7
2018-02-08,34000,24900,35000,33000,34000,33000,35000,2018,2,8
2018-02-09,34000,24917,35000,33000,34000,33000,35000,2018,2,9
2018-02-12,34000,25040,35000,33000,34000,33000,35000,2018,2,12
2018-02-13,34200,25030,35000,33000,34000,34000,35000,2018,2,13
2018-02-14,34000,25017,35000,33000,34000,33000,35000,2018,2,14
2018-02-19,33600,24947,35000,33000,34000,31000,35000,2018,2,19
2018-02-20,33200,24933,35000,33000,32000,31000,35000,2018,2,20
2018-02-21,33000,24933,35000,33000,32000,30000,35000,2018,2,21
2018-02-22,33400,24893,35000,33000,32000,32000,35000,2018,2,22
2018-02-23,33400,25000,35000,33000,32000,32000,35000,2018,2,23
2018-02-26,33400,25493,35000,33000,32000,32000,35000,2018,2,26
2018-02-27,33000,25673,35000,33000,32000,30000,35000,2018,2,27
2018-02-28,33600,25673,35000,33000,33000,31000,36000,2018,2,28
2018-03-02,33600,25630,35000,33000,33000,31000,36000,2018,3,2
2018-03-05,35000,25773,37000,34000,35000,31000,38000,2018,3,5
2018-03-06,35600,25853,37000,34000,35000,34000,38000,2018,3,6
2018-03-07,35800,25880,37000,34000,35000,35000,38000,2018,3,7
2018-03-08,35800,25907,37000,34000,35000,35000,38000,2018,3,8
2018-03-09,36600,25960,37000,35000,35000,38000,38000,2018,3,9
2018-03-12,37200,25920,39000,35000,35000,39000,38000,2018,3,12
2018-03-13,37200,25880,39000,35000,35000,39000,38000,2018,3,13
2018-03-14,37000,25787,39000,35000,35000,38000,38000,2018,3,14
2018-03-15,37200,25733,39000,35000,35000,39000,38000,2018,3,15
2018-03-16,37200,25700,39000,35000,35000,39000,38000,2018,3,16
2018-03-19,37200,25693,39000,35000,35000,40000,37000,2018,3,19
2018-03-20,36200,25640,39000,35000,32000,38000,37000,2018,3,20
2018-03-21,36000,25573,39000,35000,32000,37000,37000,2018,3,21
2018-03-22,36000,25493,39000,36000,32000,37000,36000,2018,3,22
2018-03-23,36400,25440,39000,36000,32000,39000,36000,2018,3,23
2018-03-26,36800,25173,40000,36000,32000,40000,36000,2018,3,26
2018-03-27,37000,25093,40000,36000,32000,40000,37000,2018,3,27
2018-03-28,36920,25027,40000,36000,32000,39000,37600,2018,3,28
2018-03-29,36720,25053,40000,36000,32000,38000,37600,2018,3,29
2018-03-30,36800,25107,40000,36000,32000,37000,39000,2018,3,30
2018-04-02,36600,25243,40000,36000,32000,36000,39000,2018,4,2
2018-04-03,36400,25190,40000,36000,32000,35000,39000,2018,4,3
2018-04-04,36000,25067,40000,36000,32000,34000,38000,2018,4,4
2018-04-05,36000,24920,40000,36000,32000,34000,38000,2018,4,5
2018-04-06,36600,24867,40000,36000,34000,35000,38000,2018,4,6
2018-04-09,36600,24680,40000,36000,34000,35000,38000,2018,4,9
2018-04-10,36400,24547,40000,36000,34000,34000,38000,2018,4,10
2018-04-11,37600,24533,40000,36000,38000,36000,38000,2018,4,11
2018-04-12,38400,24520,42000,36000,38000,38000,38000,2018,4,12
2018-04-13,38600,24500,42000,36000,38000,39000,38000,2018,4,13
2018-04-16,38400,24600,42000,37000,37000,38000,38000,2018,4,16
2018-04-17,39000,24720,42000,37000,37000,39000,40000,2018,4,17
2018-04-18,39000,24800,42000,37000,37000,39000,40000,2018,4,18
2018-04-19,39800,24893,42000,38000,38000,40000,41000,2018,4,19
2018-04-20,41400,24933,44000,40000,40000,41000,42000,2018,4,20
2018-04-23,41200,25060,44000,40000,40000,40000,42000,2018,4,23
2018-04-24,41200,25073,44000,40000,40000,40000,42000,2018,4,24
2018-04-25,41800,25210,44000,40000,40000,43000,42000,2018,4,25
2018-04-26,41000,25363,45000,40000,36000,42000,42000,2018,4,26
2018-04-27,40400,25487,45000,40000,35000,40000,42000,2018,4,27
2018-04-30,42400,25853,45000,40000,42000,43000,42000,2018,4,30
2018-05-02,43400,26027,45000,40000,45000,45000,42000,2018,5,2
2018-05-03,43200,26043,45000,40000,45000,43000,43000,2018,5,3
2018-05-04,43600,26133,45000,40000,45000,45000,43000,2018,5,4
2018-05-08,43000,26487,45000,40000,44000,45000,41000,2018,5,8
2018-05-09,42600,26773,42000,40000,45000,45000,41000,2018,5,9
2018-05-10,42600,26953,42000,40000,45000,45000,41000,2018,5,10
2018-05-11,42200,27023,42000,40000,45000,43000,41000,2018,5,11
2018-05-14,43600,27640,42000,42000,45000,45000,44000,2018,5,14
2018-05-15,44400,27733,44000,42000,45000,47000,44000,2018,5,15
2018-05-16,44200,27773,44000,42000,45000,46000,44000,2018,5,16
2018-05-17,44200,27783,44000,42000,45000,46000,44000,2018,5,17
2018-05-18,44800,27730,46000,42000,45000,46000,45000,2018,5,18
2018-05-21,44000,27693,46000,42000,45000,45000,42000,2018,5,21
2018-05-23,43600,27600,46000,42000,45000,43000,42000,2018,5,23
2018-05-24,43400,27507,46000,42000,45000,42000,42000,2018,5,24
2018-05-25,43600,27493,46000,42000,45000,43000,42000,2018,5,25
2018-05-28,44800,27187,46000,44000,45000,45000,44000,2018,5,28
2018-05-29,44800,27080,46000,44000,45000,45000,44000,2018,5,29
2018-05-30,44800,27000,46000,44000,45000,45000,44000,2018,5,30
2018-05-31,45400,27047,46000,44000,45000,48000,44000,2018,5,31
2018-06-01,45200,27060,46000,44000,45000,46000,45000,2018,6,1
2018-06-04,44200,27200,46000,44000,45000,43000,43000,2018,6,4
2018-06-05,44200,27247,46000,44000,45000,43000,43000,2018,6,5
2018-06-07,44200,27313,46000,44000,45000,43000,43000,2018,6,7
2018-06-08,44000,27293,46000,44000,44000,43000,43000,2018,6,8
2018-06-11,44200,27547,46000,44000,44000,44000,43000,2018,6,11
2018-06-12,44200,27673,46000,44000,44000,44000,43000,2018,6,12
2018-06-14,44200,28010,46000,44000,44000,44000,43000,2018,6,14
2018-06-15,44860,28177,46000,44000,44000,46000,44300,2018,6,15
2018-06-18,44400,29630,46000,44000,44000,45000,43000,2018,6,18
2018-06-19,44400,30033,46000,44000,44000,45000,43000,2018,6,19
2018-06-20,43400,30367,44000,44000,42000,43000,44000,2018,6,20
2018-06-21,43400,30460,44000,44000,42000,43000,44000,2018,6,21
2018-06-22,44200,30480,44000,44000,43000,46000,44000,2018,6,22
2018-06-25,43400,30337,44000,44000,40000,45000,44000,2018,6,25
2018-06-26,43200,30383,44000,44000,40000,44000,44000,2018,6,26
2018-06-27,43000,30387,44000,44000,40000,43000,44000,2018,6,27
2018-06-28,43400,30300,44000,44000,40000,45000,44000,2018,6,28
2018-06-29,44200,30233,44000,44000,44000,45000,44000,2018,6,29
2018-07-02,43800,30250,42000,43000,44000,46000,44000,2018,7,2
2018-07-03,43800,30427,42000,43000,44000,46000,44000,2018,7,3
2018-07-04,43600,30640,42000,43000,44000,45000,44000,2018,7,4
2018-07-05,43200,30767,42000,43000,44000,43000,44000,2018,7,5
2018-07-06,43200,30840,42000,43000,44000,43000,44000,2018,7,6
2018-07-09,43200,31050,42000,43000,42000,45000,44000,2018,7,9
2018-07-10,43000,31060,42000,43000,42000,44000,44000,2018,7,10
2018-07-11,44800,31173,45000,44000,44000,46000,45000,2018,7,11
2018-07-12,44800,31240,47000,44000,44000,45000,44000,2018,7,12
2018-07-13,45000,31260,48000,44000,46000,45000,42000,2018,7,13
2018-07-16,46200,30800,48000,44000,46000,49000,44000,2018,7,16
2018-07-17,45800,30667,48000,44000,46000,47000,44000,2018,7,17
2018-07-18,45600,30440,46000,44000,46000,46000,46000,2018,7,18
2018-07-19,44000,30360,44000,44000,44000,45000,43000,2018,7,19
2018-07-20,45800,30387,45000,45000,47000,46000,46000,2018,7,20
2018-07-23,44800,30117,47000,45000,45000,44000,43000,2018,7,23
2018-07-24,46200,30217,47000,45000,50000,46000,43000,2018,7,24
2018-07-25,45400,30470,47000,45000,47000,45000,43000,2018,7,25
2018-07-26,46400,30723,50000,45000,47000,47000,43000,2018,7,26
2018-07-27,46000,31027,50000,45000,47000,47000,41000,2018,7,27
2018-07-30,45600,31870,52000,42000,48000,45000,41000,2018,7,30
2018-07-31,44000,32553,48000,42000,44000,45000,41000,2018,7,31
2018-08-01,40200,33043,45000,40000,35000,42000,39000,2018,8,1
2018-08-02,39000,33270,45000,38000,35000,40000,37000,2018,8,2
2018-08-03,39400,33337,48000,40000,35000,39000,35000,2018,8,3
2018-08-06,39800,33007,50000,41000,35000,38000,35000,2018,8,6
2018-08-07,41000,32587,48000,42000,35000,40000,40000,2018,8,7
2018-08-08,42000,32227,48000,42000,40000,40000,40000,2018,8,8
2018-08-09,41600,32027,48000,42000,40000,38000,40000,2018,8,9
2018-08-10,42200,31647,48000,43000,43000,37000,40000,2018,8,10
2018-08-13,41600,30573,48000,42000,41000,37000,40000,2018,8,13
2018-08-14,41000,30270,48000,42000,38000,37000,40000,2018,8,14
2018-08-16,40000,30077,50000,40000,37000,36000,37000,2018,8,16
2018-08-17,40600,29863,50000,40000,37000,36000,40000,2018,8,17
2018-08-20,41000,28770,48000,40000,42000,35000,40000,2018,8,20
2018-08-21,40400,28637,45000,40000,41000,36000,40000,2018,8,21
2018-08-22,40200,28477,41000,40000,41000,38000,41000,2018,8,22
2018-08-23,40600,28343,41000,40000,41000,40000,41000,2018,8,23
2018-08-24,40200,28273,41000,40000,41000,38000,41000,2018,8,24
2018-08-27,40400,28200,44000,40000,39000,38000,41000,2018,8,27
2018-08-28,41200,28133,46000,40000,39000,40000,41000,2018,8,28
2018-08-29,43800,27993,46000,42000,48000,42000,41000,2018,8,29
2018-08-30,45200,28047,48000,44000,50000,43000,41000,2018,8,30
2018-08-31,46600,27973,48000,46000,50000,44000,45000,2018,8,31
2018-09-03,44600,27580,48000,46000,50000,38000,41000,2018,9,3
2018-09-04,42800,27460,48000,44000,45000,36000,41000,2018,9,4
2018-09-05,40600,27357,46000,42000,38000,36000,41000,2018,9,5
2018-09-06,40800,27347,44000,42000,40000,37000,41000,2018,9,6
2018-09-07,39600,27283,42000,40000,40000,36000,40000,2018,9,7
2018-09-10,39000,26830,42000,39000,40000,34000,40000,2018,9,10
2018-09-11,38400,26627,40000,39000,40000,34000,39000,2018,9,11
2018-09-12,37600,26340,40000,38000,38000,36000,36000,2018,9,12
2018-09-13,37200,26093,40000,38000,38000,35000,35000,2018,9,13
2018-09-14,37600,25927,40000,38000,38000,35000,37000,2018,9,14
2018-09-17,37200,25460,38000,38000,38000,35000,37000,2018,9,17
2018-09-18,39000,25280,38000,38000,45000,37000,37000,2018,9,18
2018-09-19,36800,25147,38000,38000,38000,35000,35000,2018,9,19
2018-09-20,36800,25087,38000,38000,38000,35000,35000,2018,9,20
2018-09-21,36200,25000,38000,36000,38000,34000,35000,2018,9,21
2018-09-27,35000,23930,36000,36000,38000,30000,35000,2018,9,27
2018-09-28,34400,23790,36000,36000,33000,32000,35000,2018,9,28
2018-10-01,34800,23547,38000,36000,33000,33000,34000,2018,10,1
2018-10-02,35800,23427,38000,36000,37000,34000,34000,2018,10,2
2018-10-04,32600,23227,36000,35000,29000,32000,31000,2018,10,4
2018-10-05,32200,23180,36000,35000,29000,30000,31000,2018,10,5
2018-10-08,32200,22680,38000,35000,29000,28000,31000,2018,10,8
2018-10-10,33200,22613,38000,35000,29000,30000,34000,2018,10,10
2018-10-11,33600,22563,38000,35000,30000,31000,34000,2018,10,11
2018-10-12,34000,22530,38000,35000,30000,33000,34000,2018,10,12
2018-10-15,34800,22217,38000,35000,35000,32000,34000,2018,10,15
2018-10-16,34800,22213,38000,37000,35000,30000,34000,2018,10,16
2018-10-17,35200,22173,38000,37000,35000,32000,34000,2018,10,17
2018-10-18,35000,22193,38000,37000,32000,31000,37000,2018,10,18
2018-10-19,34200,22220,36000,36000,32000,32000,35000,2018,10,19
2018-10-22,34800,22147,36000,36000,34000,33000,35000,2018,10,22
2018-10-23,32400,22040,36000,33000,30000,31000,32000,2018,10,23
2018-10-24,32000,21987,36000,30000,33000,29000,32000,2018,10,24
2018-10-25,32200,21977,36000,30000,33000,30000,32000,2018,10,25
2018-10-26,33600,21957,36000,32000,33000,32000,35000,2018,10,26
2018-10-29,33800,21897,36000,32000,33000,33000,35000,2018,10,29
2018-10-30,33400,21923,36000,32000,30000,34000,35000,2018,10,30
2018-10-31,33200,21947,36000,32000,30000,33000,35000,2018,10,31
2018-11-01,33200,21933,36000,32000,30000,33000,35000,2018,11,1
2018-11-02,32800,21960,36000,32000,30000,31000,35000,2018,11,2
2018-11-05,34800,22133,36000,35000,35000,33000,35000,2018,11,5
2018-11-06,34400,22167,36000,35000,32000,34000,35000,2018,11,6
2018-11-07,34600,22257,36000,35000,32000,35000,35000,2018,11,7
2018-11-08,34200,22310,36000,35000,32000,33000,35000,2018,11,8
2018-11-09,34400,22287,36000,35000,32000,34000,35000,2018,11,9
2018-11-12,34800,22162,36000,36000,34000,32000,36000,2018,11,12
2018-11-13,35200,22100,36000,36000,34000,34000,36000,2018,11,13
2018-11-14,36200,22057,36000,38000,34000,35000,38000,2018,11,14
2018-11-15,34600,22017,35000,36000,32000,34000,36000,2018,11,15
2018-11-16,34600,21947,35000,36000,32000,34000,36000,2018,11,16
2018-11-19,35800,21670,37000,36000,35000,36000,35000,2018,11,19
2018-11-20,35800,21640,37000,36000,35000,36000,35000,2018,11,20
2018-11-21,35800,21613,37000,36000,35000,36000,35000,2018,11,21
2018-11-22,35600,21623,37000,36000,35000,35000,35000,2018,11,22
2018-11-23,36600,21743,39000,36000,35000,36000,37000,2018,11,23
2018-11-26,36200,21950,39000,35000,35000,35000,37000,2018,11,26
2018-11-27,35600,22013,39000,35000,35000,34000,35000,2018,11,27
2018-11-28,35600,22057,39000,35000,33000,36000,35000,2018,11,28
2018-11-29,35800,22070,39000,35000,34000,36000,35000,2018,11,29
2018-11-30,35600,22120,39000,35000,34000,35000,35000,2018,11,30
2018-12-03,36400,22333,37000,37000,34000,37000,37000,2018,12,3
2018-12-04,36200,22413,37000,37000,34000,36000,37000,2018,12,4
2018-12-05,35200,22493,37000,35000,34000,35000,35000,2018,12,5
2018-12-06,35800,22550,37000,35000,34000,35000,38000,2018,12,6
2018-12-10,37400,22693,37000,37000,36000,37000,40000,2018,12,10
2018-12-11,37400,22733,37000,37000,36000,37000,40000,2018,12,11
2018-12-12,37400,22760,37000,37000,36000,37000,40000,2018,12,12
2018-12-13,36000,22740,37000,37000,33000,35000,38000,2018,12,13
2018-12-14,36000,22713,37000,37000,35000,35000,36000,2018,12,14
2018-12-17,37800,22667,39000,37000,40000,37000,36000,2018,12,17
2018-12-18,38800,22680,39000,37000,40000,39000,39000,2018,12,18
2018-12-19,38800,22693,36000,37000,40000,40000,41000,2018,12,19
2018-12-20,39200,22733,36000,37000,40000,39000,44000,2018,12,20
2018-12-21,38600,22733,38000,37000,37000,37000,44000,2018,12,21
2018-12-24,39600,22707,38000,38000,40000,38000,44000,2018,12,24
2018-12-26,38200,22707,36000,36000,37000,40000,42000,2018,12,26
2018-12-27,38000,22700,38000,36000,37000,38000,41000,2018,12,27
2018-12-28,37800,22727,38000,36000,37000,37000,41000,2018,12,28
2018-12-31,38600,22940,41000,36000,37000,38000,41000,2018,12,31
2019-01-02,38400,23013,41000,36000,37000,37000,41000,2019,1,2
2019-01-03,39000,23067,41000,36000,39000,38000,41000,2019,1,3
2019-01-04,39600,23147,41000,36000,41000,37000,43000,2019,1,4
2019-01-07,39800,24027,41000,36000,42000,39000,41000,2019,1,7
2019-01-08,39400,24280,41000,36000,41000,38000,41000,2019,1,8
2019-01-09,38400,24453,40000,36000,39000,37000,40000,2019,1,9
2019-01-10,36600,24547,40000,36000,34000,36000,37000,2019,1,10
2019-01-11,36200,24640,38000,36000,34000,36000,37000,2019,1,11
2019-01-14,36200,24723,38000,35000,34000,37000,37000,2019,1,14
2019-01-15,36000,24683,38000,35000,34000,36000,37000,2019,1,15
2019-01-16,35600,24700,36000,35000,37000,35000,35000,2019,1,16
2019-01-17,35600,24660,36000,35000,37000,35000,35000,2019,1,17
2019-01-18,35600,24573,36000,35000,37000,35000,35000,2019,1,18
2019-01-21,37200,24380,38000,37000,37000,37000,37000,2019,1,21
2019-01-22,37800,24353,38000,37000,37000,38000,39000,2019,1,22
2019-01-23,36800,24337,38000,37000,36000,37000,36000,2019,1,23
2019-01-24,36400,24317,38000,37000,36000,36000,35000,2019,1,24
2019-01-25,36200,24273,38000,37000,36000,35000,35000,2019,1,25
2019-01-28,37800,24727,38000,38000,38000,37000,38000,2019,1,28
2019-01-29,38600,24953,38000,38000,38000,39000,40000,2019,1,29
2019-01-30,38800,25153,38000,38000,38000,40000,40000,2019,1,30
2019-01-31,38800,25177,40000,38000,38000,38000,40000,2019,1,31
2019-02-01,39200,25283,40000,38000,38000,40000,40000,2019,2,1
2019-02-07,39200,25550,40000,38000,38000,40000,40000,2019,2,7
2019-02-08,38200,25550,38000,38000,38000,37000,40000,2019,2,8
2019-02-11,37000,25573,38000,36000,35000,36000,40000,2019,2,11
